27.30,-1.0,197,239,210.5,238.0,0.02,1.30,-2.1851,-1.56
27.28,1.0,197,239,197.5,238.0,0.04,1.30,-2.1461,-2.83
27.35,-1.0,197,239,213.5,238.0,0.16,1.30,-1.9861,-1.50
27.46,1.0,197,239,206.5,239.0,0.14,1.30,-1.8461,-2.63
27.54,-1.0,197,239,204.0,238.0,0.00,1.30,-1.8461,-1.20
27.63,1.0,197,239,191.5,239.0,0.04,1.30,-1.8011,-2.49
27.75,-1.0,197,239,199.5,239.0,0.02,1.30,-1.7771,-1.15
27.80,1.0,197,239,196.0,238.0,0.00,1.30,-1.7771,-2.42
27.70,-1.0,197,239,207.0,240.0,0.02,1.30,-1.7546,-1.13
28.06,1.0,197,239,188.5,241.5,0.19,1.30,-1.5696,-2.40
28.06,-1.0,197,239,188.5,242.5,0.00,1.30,-1.5696,-0.92
28.15,1.0,197,239,203.0,242.0,-0.29,1.30,-1.8596,-2.22
28.22,-1.0,197,239,203.0,243.0,0.00,1.30,-1.8596,-1.21
28.30,1.0,197,239,202.5,242.0,0.00,1.30,-1.8596,-2.51
28.20,-1.0,197,239,188.0,241.0,-0.04,1.30,-1.9046,-1.21
28.48,1.0,197,239,202.0,239.0,-0.04,1.30,-1.9466,-2.55
28.59,-1.0,197,239,197.0,241.0,-0.02,1.30,-1.9616,-1.30
28.60,1.0,197,239,203.5,240.0,-0.07,1.30,-2.0266,-2.61
28.74,-1.0,197,239,189.0,240.5,-0.29,1.30,-2.3166,-1.38
28.81,1.0,197,239,201.0,238.0,-0.04,1.30,-2.3526,-2.96
28.80,-1.0,197,239,211.0,241.0,0.20,1.30,-2.1526,-1.70
29.08,1.0,197,239,203.5,241.0,0.02,1.30,-2.1301,-2.80
29.08,-1.0,197,239,198.5,241.0,-0.10,1.30,-2.2301,-1.48
29.13,1.0,197,239,194.5,240.0,0.00,1.30,-2.2301,-2.88
29.15,-1.0,197,239,203.0,241.0,0.00,1.30,-2.2301,-1.58
29.42,1.0,197,239,198.0,240.5,0.00,1.30,-2.2301,-2.88
29.43,-1.0,197,239,210.5,239.0,0.24,1.30,-1.9901,-1.58
29.43,1.0,197,239,189.0,241.0,0.06,1.30,-1.9301,-2.64
29.53,-1.0,197,239,202.5,239.0,0.04,1.30,-1.8896,-1.28
29.55,1.0,197,239,203.5,241.0,0.00,1.30,-1.8896,-2.54
29.64,-1.0,197,239,213.0,240.0,0.03,1.30,-1.8581,-1.24
29.78,1.0,197,239,200.0,237.0,0.13,1.30,-1.7281,-2.51
29.88,-1.0,197,239,196.5,240.0,0.00,1.30,-1.7281,-1.08
29.80,1.0,197,239,188.0,242.0,0.24,1.30,-1.4881,-2.38
30.00,-1.0,197,239,211.5,241.5,0.06,1.30,-1.4281,-0.84
30.10,1.0,197,239,196.5,243.0,0.04,1.30,-1.3831,-2.08
30.23,-1.0,197,239,199.5,243.0,0.00,1.30,-1.3831,-0.74
30.28,1.0,197,239,188.0,243.0,0.03,1.30,-1.3576,-2.03
30.44,-1.0,197,239,187.0,244.0,0.00,1.30,-1.3576,-0.71
30.46,1.0,197,239,195.0,244.0,-0.14,1.30,-1.4976,-2.01
30.40,-1.0,197,239,184.0,242.0,-0.03,1.30,-1.5306,-0.85
30.65,1.0,197,239,181.5,241.0,0.00,1.30,-1.5306,-2.18
30.73,-1.0,197,239,199.5,245.0,0.31,1.30,-1.2206,-0.88
